directorId,userId,rating,timestamp,label,birthDate,directorJobTitle1,directorJobTitle2,directorJobTitle3,directorRatingCount,directorAvgRating,directorRatingStddev,userRatedDirector1,userRatedDirector2,userRatedDirector3,userRatedDirector4,userRatedDirector5,userRatingCount,userAvgBirthDate,userBirthDateStddev,userAvgRating,userRatingStddev,userJobTitle1,userJobTitle2,userJobTitle3,userJobTitle4,userJobTitle5
473,19401,2.5,1198330861,0,,Director,Writer,Editor,4001,3.04,0.97,403,318,600,278,171,90,,,3.08,0.68,Director,Producer,Writer,Actor,Executive
473,19463,4.0,840010948,1,,Director,Writer,Editor,4001,3.04,0.97,461,424,450,41,289,56,,,3.66,0.77,Producer,Director,Writer,Actor,Cinematographer
473,19591,1.0,1119407320,0,,Director,Writer,Editor,4001,3.04,0.97,286,624,4,318,555,11,,,4.18,1.38,Director,Producer,Writer,Actor,Cinematographer
473,19720,3.0,833394166,0,,Director,Writer,Editor,4001,3.04,0.97,14,623,220,495,318,43,,,3.42,0.73,Director,Producer,Writer,Actor,Cinematographer
473,20134,4.0,1181273501,1,,Director,Writer,Editor,4001,3.04,0.97,82,238,303,496,523,20,,,3.65,1.04,Writer,Director,Producer,Actor,Cinematographer
473,20294,3.0,1113090683,0,,Director,Writer,Editor,4001,3.04,0.97,150,638,40,307,309,62,,,3.85,0.60,Director,Writer,Producer,Actor,Composer
473,20891,4.0,1062855144,1,,Director,Writer,Editor,4001,3.04,0.97,430,555,625,,,5,,,3.60,0.65,Director,Writer,Producer,Actor,
473,2098,4.0,848955321,1,,Director,Writer,Editor,4001,3.04,0.97,610,74,56,140,489,49,,,3.84,0.90,Producer,Director,Writer,Actor,Additional Crew
473,21119,3.5,1213595882,1,,Director,Writer,Editor,4001,3.04,0.97,342,150,286,140,6,62,,,3.77,0.46,Producer,Director,Writer,Actor,Animation Department
473,21178,4.0,834329517,1,,Director,Writer,Editor,4001,3.04,0.97,466,92,41,66,467,65,,,3.78,0.98,Director,Producer,Writer,Actor,Animation Department
473,21198,3.0,842445873,0,,Director,Writer,Editor,4001,3.04,0.97,6,648,4,289,150,51,,,3.43,0.81,Producer,Writer,Director,Actor,Cinematographer
473,21663,3.5,1298337762,1,,Director,Writer,Editor,4001,3.04,0.97,6,45,691,140,246,45,,,3.72,0.90,Director,Producer,Writer,Actor,Animation Department
473,21860,2.0,1128632717,0,,Director,Writer,Editor,4001,3.04,0.97,134,511,297,463,268,53,,,3.39,1.09,Director,Writer,Producer,Actor,Additional Crew
473,22372,0.5,1113426114,0,,Director,Writer,Editor,4001,3.04,0.97,611,625,612,624,612,100,,,2.05,1.08,Writer,Director,Producer,Actor,Sound Department
473,22471,3.0,848997875,0,,Director,Writer,Editor,4001,3.04,0.97,276,246,598,238,214,43,,,3.12,0.88,Producer,Director,Writer,Actor,Cinematographer
473,22854,4.0,1399418088,1,,Director,Writer,Editor,4001,3.04,0.97,278,625,150,250,149,15,,,2.70,1.65,Director,Writer,Producer,Cinematographer,
473,23332,2.0,945625471,0,,Director,Writer,Editor,4001,3.04,0.97,181,358,137,426,45,25,,,3.40,1.08,Director,Producer,Writer,Cinematographer,Camera and Electrical Department
473,23421,4.5,1425695752,1,,Director,Writer,Editor,4001,3.04,0.97,223,265,338,498,158,26,,,3.83,1.55,Writer,Director,Producer,Actor,Animation Department
473,23559,3.0,965809192,0,,Director,Writer,Editor,4001,3.04,0.97,4,238,624,79,426,11,,,3.55,1.11,Writer,Producer,Director,Actor,Additional Crew
473,23636,3.5,1069430127,1,,Director,Writer,Editor,4001,3.04,0.97,495,181,278,526,658,15,,,3.90,0.66,Producer,Director,Writer,Actor,Additional Crew
473,24027,3.0,1042266868,0,,Director,Writer,Editor,4001,3.04,0.97,4,205,451,278,694,82,,,3.41,1.04,Producer,Director,Writer,Actor,Animation Department
473,24945,3.0,1418426159,0,,Director,Writer,Editor,4001,3.04,0.97,694,559,92,555,695,59,,,3.39,1.04,Producer,Writer,Director,Actor,Additional Crew
473,25067,4.0,833146431,1,,Director,Writer,Editor,4001,3.04,0.97,540,451,358,437,246,36,,,3.81,0.95,Producer,Director,Writer,Actor,Cinematographer
473,25450,4.0,837710381,1,,Director,Writer,Editor,4001,3.04,0.97,74,41,450,610,150,58,,,3.19,1.05,Director,Producer,Writer,Actor,Cinematographer
473,25565,2.5,1279204226,0,,Director,Writer,Editor,4001,3.04,0.97,286,620,268,255,650,35,,,3.49,0.74,Director,Writer,Producer,Actor,Art Department
473,26131,4.0,840282944,1,,Director,Writer,Editor,4001,3.04,0.97,610,150,4,238,139,54,,,3.06,0.71,Director,Producer,Writer,Actor,Additional Crew
473,27064,3.5,1169654481,1,,Director,Writer,Editor,4001,3.04,0.97,6,695,45,318,146,46,,,3.72,0.74,Producer,Director,Writer,Actor,Animation Department
473,27221,3.0,840895480,0,,Director,Writer,Editor,4001,3.04,0.97,614,403,413,679,576,13,,,4.23,0.83,Producer,Writer,Actor,Director,Animation Department
473,27484,2.0,1187015662,0,,Director,Writer,Editor,4001,3.04,0.97,286,555,679,576,616,33,,,3.24,0.86,Producer,Writer,Director,Actor,Animation Department
473,27618,3.5,1066767578,1,,Director,Writer,Editor,4001,3.04,0.97,181,91,538,75,150,46,,,3.70,1.08,Producer,Writer,Director,Actor,Animation Department
473,27961,3.0,1034884060,0,,Director,Writer,Editor,4001,3.04,0.97,,,,,,16,,,2.62,0.50,,,,,
473,28499,4.0,974761500,1,,Director,Writer,Editor,4001,3.04,0.97,246,674,181,252,181,24,,,4.04,0.91,Director,Producer,Writer,Actor,Cinematographer
473,28541,3.0,848480100,0,,Director,Writer,Editor,4001,3.04,0.97,140,276,489,4,289,40,,,3.98,0.86,Producer,Director,Writer,Actor,Cinematographer
473,28563,3.0,841121129,0,,Director,Writer,Editor,4001,3.04,0.97,74,289,4,150,255,56,,,3.16,0.71,Director,Writer,Producer,Actor,Animation Department
473,29,4.0,835562363,1,,Director,Writer,Editor,4001,3.04,0.97,291,598,614,238,137,65,,,3.65,0.72,Producer,Director,Writer,Actor,Animation Department
473,29405,3.0,838312068,0,,Director,Writer,Editor,4001,3.04,0.97,6,74,403,691,648,47,,,3.62,1.13,Writer,Director,Producer,Actor,Animation Department
473,29496,4.5,1118846940,1,,Director,Writer,Editor,4001,3.04,0.97,41,276,,,,3,,,3.67,0.76,Writer,Director,Producer,,
473,29503,2.0,844541007,0,,Director,Writer,Editor,4001,3.04,0.97,289,378,389,92,650,35,,,3.40,0.69,Director,Writer,Producer,Animation Department,Additional Crew
473,29613,4.0,846148883,1,,Director,Writer,Editor,4001,3.04,0.97,450,140,41,489,58,39,,,3.62,1.07,Producer,Writer,Director,Actor,Cinematographer
473,3115,4.0,838278957,1,,Director,Writer,Editor,4001,3.04,0.97,74,289,648,378,150,17,,,3.76,0.97,Producer,Writer,Director,Actor,Animation Department
473,3514,3.5,1291552878,1,,Director,Writer,Editor,4001,3.04,0.97,140,625,444,214,659,40,,,3.81,0.85,Producer,Director,Writer,Actor,Animation Department
473,3597,2.0,1047489634,0,,Director,Writer,Editor,4001,3.04,0.97,45,220,682,684,336,46,,,3.35,0.92,Director,Producer,Writer,Actor,Art Department
473,3604,5.0,845411861,1,,Director,Writer,Editor,4001,3.04,0.97,140,56,150,255,238,43,,,3.49,1.10,Producer,Writer,Director,Actor,Additional Crew
473,3998,3.0,835544951,0,,Director,Writer,Editor,4001,3.04,0.97,66,467,598,517,614,67,,,3.67,0.82,Producer,Writer,Director,Actor,Additional Crew
473,4417,3.5,1174034789,1,,Director,Writer,Editor,4001,3.04,0.97,695,268,477,146,289,62,,,3.71,0.76,Director,Producer,Writer,Actor,Additional Crew
473,4533,3.0,845661915,0,,Director,Writer,Editor,4001,3.04,0.97,450,6,140,610,132,54,,,3.59,0.77,Producer,Director,Writer,Actor,Cinematographer
473,485,2.0,1312739122,0,,Director,Writer,Editor,4001,3.04,0.97,650,92,223,,,37,,,2.65,0.63,Producer,Writer,Director,,
473,5017,2.5,1196982782,0,,Director,Writer,Editor,4001,3.04,0.97,181,623,658,465,150,15,,,3.57,0.80,Producer,Director,Writer,Cinematographer,Actor
473,578,3.5,1210656007,1,,Director,Writer,Editor,4001,3.04,0.97,82,286,146,183,465,36,,,3.65,0.73,Director,Producer,Writer,Actor,Art Department
473,601,4.0,848680052,1,,Director,Writer,Editor,4001,3.04,0.97,140,132,148,489,671,36,,,4.17,0.94,Producer,Director,Writer,Actor,Animation Department
473,6880,2.0,1148572011,0,,Director,Writer,Editor,4001,3.04,0.97,555,140,625,480,45,58,,,3.82,0.93,Producer,Director,Writer,Actor,Additional Crew
473,7237,1.0,942873989,0,,Director,Writer,Editor,4001,3.04,0.97,694,525,83,695,413,32,,,2.75,1.46,Writer,Director,Producer,Actor,Animation Department
473,7893,4.0,1099653493,1,,Director,Writer,Editor,4001,3.04,0.97,238,612,682,,,3,,,4.33,0.29,Writer,Producer,Director,Actor,
473,8224,0.5,1198469802,0,,Director,Writer,Editor,4001,3.04,0.97,286,625,555,248,103,60,,,3.88,0.95,Director,Writer,Producer,Actor,Animation Department
473,8962,3.0,865419003,0,,Director,Writer,Editor,4001,3.04,0.97,238,658,598,223,616,100,,,3.42,0.83,Director,Producer,Writer,Actor,Animation Department
473,9032,5.0,1063477975,1,,Director,Writer,Editor,4001,3.04,0.97,246,658,286,695,349,8,,,3.38,0.88,Producer,Writer,Director,Actor,
473,9654,1.5,1101247409,0,,Director,Writer,Editor,4001,3.04,0.97,197,625,268,480,223,68,,,2.98,0.80,Producer,Director,Writer,Actor,Additional Crew
473,9902,4.0,835627229,1,,Director,Writer,Editor,4001,3.04,0.97,598,631,238,58,691,50,,,3.48,0.58,Director,Producer,Writer,Actor,Animation Department
474,10553,3.0,853325028,0,1962-04-28,Director,Writer,Additional Crew,258,3.37,1.14,67,92,307,91,538,100,,,3.36,0.89,Director,Producer,Writer,Actor,Additional Crew
474,13729,5.0,854306951,1,1962-04-28,Director,Writer,Additional Crew,258,3.37,1.14,304,135,226,540,276,23,,,4.22,1.09,Director,Writer,Producer,Actor,Sound Department
474,13892,3.0,940642751,0,1962-04-28,Director,Writer,Additional Crew,258,3.37,1.14,291,678,501,470,72,100,,,3.62,0.69,Director,Producer,Writer,Actor,Additional Crew
474,16614,0.5,1062005900,0,1962-04-28,Director,Writer,Additional Crew,258,3.37,1.14,106,277,624,238,181,61,,,2.58,1.07,Director,Writer,Producer,Actor,Additional Crew
474,23926,3.0,833223185,0,1962-04-28,Director,Writer,Additional Crew,258,3.37,1.14,192,376,329,479,394,100,,,3.10,0.88,Producer,Director,Writer,Actor,Additional Crew
474,4327,5.0,833059219,1,1962-04-28,Director,Writer,Additional Crew,258,3.37,1.14,451,150,92,73,598,64,,,4.02,0.70,Writer,Director,Producer,Actor,Animation Department
475,16053,1.0,878940986,0,,Director,Producer,Additional Crew,64,2.95,1.26,,,,,,63,,,1.21,0.48,,,,,
475,4258,5.0,853962114,1,,Director,Producer,Additional Crew,64,2.95,1.26,340,562,207,89,674,14,,,3.93,1.14,Director,Writer,Producer,Actor,Cinematographer
477,10291,3.0,842451210,0,,,,,5958,2.85,1.03,181,650,140,426,97,20,,,3.60,1.19,Writer,Producer,Director,Actor,Cinematographer
477,10331,3.0,835697462,0,,,,,5958,2.85,1.03,181,650,347,659,658,18,,,3.22,1.26,Producer,Writer,Director,Actor,
477,1038,2.0,839966469,0,,,,,5958,2.85,1.03,650,286,255,555,638,16,,,3.81,1.05,Producer,Writer,Director,Actor,Additional Crew
477,10402,5.0,835378200,1,,,,,5958,2.85,1.03,444,140,426,325,660,17,,,4.18,0.81,Writer,Director,Producer,Additional Crew,Animation Department
477,10715,3.0,836580939,0,,,,,5958,2.85,1.03,146,555,140,426,181,21,,,3.71,0.90,Producer,Writer,Director,Actor,
477,11250,3.5,1422480798,1,,,,,5958,2.85,1.03,238,625,4,303,413,15,,,4.13,0.67,Director,Writer,Producer,Actor,
477,11422,2.0,834001184,0,,,,,5958,2.85,1.03,650,336,,,,12,,,2.67,1.23,Producer,Writer,Actor,Director,
477,11910,3.0,848488640,0,,,,,5958,2.85,1.03,426,444,92,97,679,19,,,3.32,0.67,Writer,Director,Producer,Actor,Animation Department
477,12325,4.0,839087031,1,,,,,5958,2.85,1.03,97,140,426,181,555,13,,,3.77,0.73,Writer,Producer,Director,Actor,Cinematographer
477,1252,4.5,1258154548,1,,,,,5958,2.85,1.03,41,638,40,150,691,35,,,3.93,0.82,Writer,Producer,Director,Actor,Animation Department
477,12600,3.0,838459591,0,,,,,5958,2.85,1.03,97,555,650,347,658,20,,,3.35,0.67,Director,Writer,Producer,Cinematographer,
477,13248,3.0,836846540,0,,,,,5958,2.85,1.03,97,555,140,426,181,21,,,3.86,1.20,Writer,Producer,Director,Actor,Cinematographer
477,1372,4.0,957844782,1,,,,,5958,2.85,1.03,526,623,166,358,278,38,,,4.32,0.81,Producer,Director,Writer,Actor,Additional Crew
477,14208,3.0,847953895,0,,,,,5958,2.85,1.03,555,650,92,465,344,15,,,3.33,0.90,Producer,Writer,Director,Actor,Additional Crew
477,14288,3.0,1327121993,0,,,,,5958,2.85,1.03,238,616,150,181,238,18,,,3.44,0.94,Producer,Director,Writer,Actor,
477,14867,3.0,1285279786,0,,,,,5958,2.85,1.03,41,278,480,286,92,30,,,3.20,1.12,Producer,Director,Writer,Actor,
477,15047,1.5,1266274139,0,,,,,5958,2.85,1.03,616,650,555,624,97,41,,,3.04,1.01,Director,Writer,Producer,Actor,Additional Crew
477,15149,3.0,850223510,0,,,,,5958,2.85,1.03,420,623,79,525,238,100,,,3.35,0.72,Director,Producer,Writer,Actor,Animation Department
477,15204,0.5,1249582692,0,,,,,5958,2.85,1.03,255,79,650,555,,27,,,2.41,0.95,Producer,Director,Writer,Additional Crew,Actor
477,15512,3.0,845170391,0,,,,,5958,2.85,1.03,181,650,325,97,555,20,,,3.80,1.06,Writer,Director,Producer,Animation Department,Art Department
477,15621,2.0,1085509472,0,,,,,5958,2.85,1.03,638,40,526,255,616,24,,,3.40,0.93,Producer,Director,Writer,Actor,
477,15791,2.5,1165297740,0,,,,,5958,2.85,1.03,347,336,4,625,694,26,,,4.27,0.71,Producer,Writer,Director,Actor,Animation Department
477,15875,3.0,840114650,0,,,,,5958,2.85,1.03,97,650,555,344,336,18,,,3.44,0.70,Writer,Producer,Actor,Director,Cinematographer
477,15884,4.0,1226235153,1,,,,,5958,2.85,1.03,648,246,325,660,658,31,,,3.73,0.84,Writer,Director,Producer,Actor,Additional Crew
477,16014,4.0,843516718,1,,,,,5958,2.85,1.03,214,146,616,246,,5,,,4.20,0.84,Director,Producer,Writer,Actor,
477,16027,2.5,1288210357,0,,,,,5958,2.85,1.03,658,336,694,150,92,21,,,4.02,0.60,Writer,Producer,Director,Actor,Camera and Electrical Department
477,16245,4.0,849005663,1,,,,,5958,2.85,1.03,150,325,660,92,41,12,,,4.08,1.08,Writer,Producer,Director,Actor,Additional Crew
477,16616,3.0,846526433,0,,,,,5958,2.85,1.03,444,150,92,679,576,15,,,4.40,0.83,Writer,Producer,Director,Actor,Animation Department
477,1707,3.0,1130639578,0,,,,,5958,2.85,1.03,691,598,648,404,307,20,,,3.52,0.62,Producer,Writer,Director,Actor,Cinematographer
477,17320,2.0,1277711932,0,,,,,5958,2.85,1.03,181,378,389,616,252,32,,,3.22,0.91,Director,Writer,Producer,Actor,Animation Department
477,17670,3.0,832421845,0,,,,,5958,2.85,1.03,444,181,650,638,40,19,,,3.63,0.96,Writer,Producer,Director,Actor,Animation Department
477,17981,4.0,945921386,1,,,,,5958,2.85,1.03,461,286,413,336,244,43,,,4.60,0.62,Director,Writer,Producer,Actor,Cinematographer
477,18082,4.0,834289237,1,,,,,5958,2.85,1.03,658,238,344,,,6,,,3.67,0.82,Producer,Writer,Director,Actor,
477,18180,1.0,942245855,0,,,,,5958,2.85,1.03,193,209,359,146,276,51,,,4.02,1.12,Director,Writer,Producer,Actor,Cinematographer
477,18342,4.0,843840579,1,,,,,5958,2.85,1.03,534,181,318,180,41,26,,,3.88,0.65,Producer,Writer,Director,Actor,Cinematographer
477,18416,2.5,1158271555,0,,,,,5958,2.85,1.03,214,33,648,289,181,20,,,3.67,0.49,Director,Producer,Writer,Additional Crew,Actor
477,1844,2.5,1200905250,0,,,,,5958,2.85,1.03,638,40,598,139,616,30,,,3.53,1.04,Director,Writer,Producer,Animation Department,Actor
477,18834,4.0,943430050,1,,,,,5958,2.85,1.03,598,149,278,413,420,51,,,3.86,1.23,Director,Writer,Producer,Actor,Cinematographer
477,18878,3.0,850428472,0,,,,,5958,2.85,1.03,450,403,648,526,269,70,,,3.44,0.71,Producer,Writer,Director,Actor,Additional Crew
477,19152,3.0,948084061,0,,,,,5958,2.85,1.03,246,598,181,658,598,20,,,3.90,0.85,Producer,Director,Writer,Actor,Cinematographer
477,19249,1.0,1296471273,0,,,,,5958,2.85,1.03,181,694,413,255,650,23,,,3.48,1.20,Producer,Director,Writer,Actor,Editor
477,19322,3.0,831851024,0,,,,,5958,2.85,1.03,342,140,347,336,694,18,,,2.67,1.24,Producer,Writer,Actor,Director,
477,19400,3.0,846185994,0,,,,,5958,2.85,1.03,444,150,92,650,140,13,,,3.69,0.85,Writer,Producer,Director,Actor,Cinematographer
477,19631,5.0,847539135,1,,,,,5958,2.85,1.03,426,150,650,181,325,15,,,4.07,1.33,Writer,Director,Producer,Actor,Animation Department
477,19657,3.0,837727300,0,,,,,5958,2.85,1.03,97,555,325,660,650,23,,,3.43,0.95,Writer,Producer,Director,Actor,Art Department
477,19775,4.0,846926821,1,,,,,5958,2.85,1.03,150,671,616,555,146,17,,,3.94,0.83,Producer,Director,Writer,Actor,Additional Crew
477,20167,3.0,845277100,0,,,,,5958,2.85,1.03,413,146,92,650,97,23,,,3.61,1.12,Producer,Writer,Director,Actor,Cinematographer
477,20305,1.0,840307708,0,,,,,5958,2.85,1.03,325,97,555,660,679,10,,,3.80,0.63,Director,Writer,Producer,Animation Department,Art Department
477,20921,3.0,839244064,0,,,,,5958,2.85,1.03,97,650,347,694,344,18,,,2.89,1.23,Writer,Producer,Director,Actor,Cinematographer
477,2113,1.0,1047290595,0,,,,,5958,2.85,1.03,297,611,286,555,252,42,,,3.40,1.04,Director,Writer,Producer,Actor,Actress
477,21233,2.0,840043761,0,,,,,5958,2.85,1.03,33,650,97,140,555,23,,,3.22,1.09,Writer,Director,Producer,Animation Department,Actor
477,21670,4.0,849256363,1,,,,,5958,2.85,1.03,426,650,150,181,325,16,,,4.00,1.03,Writer,Director,Producer,Actor,Animation Department
477,22252,4.0,833033561,1,,,,,5958,2.85,1.03,650,638,40,347,658,12,,,4.00,0.85,Producer,Writer,Director,Actor,
477,22784,3.0,847872688,0,,,,,5958,2.85,1.03,426,444,150,650,181,21,,,3.90,0.83,Writer,Producer,Director,Actor,Additional Crew
477,22959,3.0,841933152,0,,,,,5958,2.85,1.03,650,325,97,555,660,21,,,3.57,1.36,Writer,Director,Producer,Actor,Animation Department
477,23190,2.5,1053521110,0,,,,,5958,2.85,1.03,614,358,,,,7,,,3.00,0.76,Producer,Director,Actor,,
477,23269,3.0,845448192,0,,,,,5958,2.85,1.03,650,92,97,555,679,18,,,3.56,0.78,Writer,Director,Producer,Actor,Animation Department
477,23395,4.0,839764875,1,,,,,5958,2.85,1.03,97,650,140,426,181,19,,,3.95,0.97,Writer,Producer,Director,Actor,Cinematographer
477,23398,3.0,835029844,0,,,,,5958,2.85,1.03,146,555,679,576,41,16,,,3.38,0.50,Writer,Director,Producer,Animation Department,Additional Crew
477,24112,1.5,1134082011,0,,,,,5958,2.85,1.03,336,268,677,612,79,74,,,3.09,1.13,Writer,Producer,Director,Actor,Additional Crew
477,24464,2.5,1143620306,0,,,,,5958,2.85,1.03,444,246,146,289,378,63,,,3.18,0.92,Director,Writer,Producer,Actor,Animation Department
477,24507,3.0,834432455,0,,,,,5958,2.85,1.03,146,140,679,576,344,12,,,3.25,1.06,Writer,Director,Producer,Animation Department,Actor
477,24541,5.0,847045226,1,,,,,5958,2.85,1.03,444,150,92,140,426,23,,,4.13,0.81,Writer,Producer,Director,Actor,Additional Crew
477,25019,2.5,1170703041,0,,,,,5958,2.85,1.03,4,555,286,344,624,17,,,2.59,1.23,Writer,Producer,Director,Actor,
477,25158,5.0,840118372,1,,,,,5958,2.85,1.03,146,444,426,638,40,12,,,4.42,1.24,Producer,Writer,Director,Additional Crew,Actor
477,25859,2.5,1224282778,0,,,,,5958,2.85,1.03,648,246,325,660,658,51,,,2.79,1.09,Director,Writer,Producer,Actor,Animation Department
477,26030,4.5,1164421914,1,,,,,5958,2.85,1.03,246,638,40,378,389,32,,,2.77,1.68,Producer,Writer,Director,Actor,Cinematographer
477,26269,1.0,869600989,0,,,,,5958,2.85,1.03,439,344,679,576,453,25,,,4.00,0.65,Director,Writer,Producer,Animation Department,Actor
477,26322,4.0,831549480,1,,,,,5958,2.85,1.03,79,694,,,,10,,,3.20,0.42,Producer,Writer,Actor,Additional Crew,
477,26337,2.0,1104451146,0,,,,,5958,2.85,1.03,289,648,598,238,413,26,,,3.19,0.62,Producer,Director,Writer,Actor,Cinematographer
477,26965,3.0,846698023,0,,,,,5958,2.85,1.03,150,92,650,181,97,20,,,3.25,1.21,Writer,Producer,Director,Actor,Cinematographer
477,27037,4.0,845359430,1,,,,,5958,2.85,1.03,426,150,92,325,97,17,,,4.00,0.71,Writer,Director,Producer,Actor,Additional Crew
477,27043,1.0,939611166,0,,,,,5958,2.85,1.03,658,465,140,347,318,22,,,2.77,1.41,Writer,Producer,Director,Cinematographer,Additional Crew
477,27076,4.0,831130456,1,,,,,5958,2.85,1.03,658,650,347,238,,7,,,3.71,0.76,Writer,Producer,Director,,
477,27183,3.0,835720096,0,,,,,5958,2.85,1.03,344,,,,,12,,,2.92,0.79,Producer,Writer,Actor,,
477,27215,1.0,1284691985,0,,,,,5958,2.85,1.03,625,546,140,278,555,28,,,3.89,0.67,Writer,Director,Producer,Animation Department,Actor
477,27503,1.0,832544779,0,,,,,5958,2.85,1.03,146,650,426,325,660,19,,,4.00,0.88,Writer,Director,Producer,Actor,Additional Crew
477,27665,3.0,846330437,0,,,,,5958,2.85,1.03,150,92,426,97,41,13,,,4.15,0.80,Writer,Producer,Director,Actor,Additional Crew
477,27939,3.0,831900914,0,,,,,5958,2.85,1.03,146,79,325,660,679,14,,,3.86,0.95,Writer,Director,Producer,Actor,Animation Department
477,27986,3.0,970691745,0,,,,,5958,2.85,1.03,97,238,278,6,347,35,,,3.86,0.77,Director,Writer,Producer,Actor,Visual Effects
477,28292,3.0,838811598,0,,,,,5958,2.85,1.03,97,650,555,679,576,17,,,3.65,1.06,Writer,Director,Producer,Actor,Animation Department
477,28541,3.0,848479874,0,,,,,5958,2.85,1.03,444,150,650,140,181,16,,,4.19,0.75,Writer,Producer,Director,Actor,Cinematographer
477,28806,1.0,1077910519,0,,,,,5958,2.85,1.03,612,611,255,624,303,11,,,3.64,1.60,Director,Producer,Writer,Actor,Additional Crew
477,28861,2.0,1141581379,0,,,,,5958,2.85,1.03,616,255,238,555,344,32,,,2.41,1.15,Producer,Writer,Director,Actor,
477,29192,3.0,1286215961,0,,,,,5958,2.85,1.03,139,246,638,40,181,46,,,3.46,1.01,Producer,Director,Writer,Actor,Animation Department
477,29663,5.0,1310030536,1,,,,,5958,2.85,1.03,574,378,389,92,268,10,,,4.60,0.39,Director,Producer,Animation Department,Writer,Actor
477,29665,1.0,835966392,0,,,,,5958,2.85,1.03,444,555,650,659,658,13,,,3.54,1.39,Producer,Writer,Director,Actor,
477,29742,3.0,834414889,0,,,,,5958,2.85,1.03,650,347,238,,,8,,,3.38,0.52,Writer,Producer,Director,,
477,29780,3.0,837801979,0,,,,,5958,2.85,1.03,97,555,426,650,638,17,,,3.82,1.07,Producer,Writer,Director,Actor,Cinematographer
477,3033,3.0,1176225303,0,,,,,5958,2.85,1.03,146,289,648,140,92,48,,,3.81,0.81,Director,Writer,Producer,Actor,Additional Crew
477,3086,3.0,1114740907,0,,,,,5958,2.85,1.03,444,648,246,426,181,73,,,3.77,0.84,Director,Writer,Producer,Actor,Animation Department
477,3101,2.0,940207295,0,,,,,5958,2.85,1.03,623,179,278,128,541,40,,,3.95,1.20,Producer,Writer,Director,Actor,Additional Crew
477,3262,4.0,843690642,1,,,,,5958,2.85,1.03,150,413,92,650,140,22,,,3.41,1.47,Producer,Writer,Director,Actor,Cinematographer
477,3410,4.0,838306049,1,,,,,5958,2.85,1.03,146,234,246,97,238,26,,,3.96,0.82,Writer,Producer,Director,Actor,Animation Department
477,3424,1.5,1158088145,0,,,,,5958,2.85,1.03,111,278,103,525,140,62,,,3.01,0.70,Director,Writer,Producer,Actor,Animation Department
477,3474,3.0,1264912296,0,,,,,5958,2.85,1.03,278,413,181,238,255,14,,,3.07,1.07,Producer,Director,Writer,Actor,
477,3573,3.0,1111809401,0,,,,,5958,2.85,1.03,278,92,150,391,286,26,,,3.25,1.19,Director,Writer,Producer,Actor,Animation Department
477,3600,5.0,863270367,1,,,,,5958,2.85,1.03,504,170,259,404,177,17,,,3.18,1.29,Producer,Director,Writer,Actor,Cinematographer
477,3775,5.0,845385195,1,,,,,5958,2.85,1.03,438,314,116,444,150,29,,,3.69,1.07,Producer,Writer,Director,Actor,Cinematographer
477,3780,0.5,1145932242,0,,,,,5958,2.85,1.03,139,181,238,413,694,46,,,2.87,0.52,Producer,Writer,Director,Actor,Cinematographer
477,3940,3.0,847293189,0,,,,,5958,2.85,1.03,426,444,150,650,181,23,,,3.52,0.99,Writer,Producer,Director,Actor,Cinematographer
477,4844,4.0,1297422076,1,,,,,5958,2.85,1.03,495,103,658,679,576,11,,,4.14,0.39,Director,Writer,Producer,Actor,Animation Department
477,4995,1.0,950927961,0,,,,,5958,2.85,1.03,598,181,150,347,598,18,,,3.61,1.14,Producer,Director,Writer,Cinematographer,Actor
477,5783,2.0,920866133,0,,,,,5958,2.85,1.03,181,311,318,276,555,50,,,3.22,0.89,Producer,Director,Writer,Actor,
477,6460,3.0,845988598,0,,,,,5958,2.85,1.03,150,92,650,325,97,22,,,3.55,1.37,Writer,Director,Producer,Additional Crew,Animation Department
477,6638,3.0,839773403,0,,,,,5958,2.85,1.03,140,426,181,694,,8,,,3.62,0.74,Producer,Writer,Director,Actor,
477,6820,3.0,845062786,0,,,,,5958,2.85,1.03,150,92,97,555,325,21,,,3.48,0.60,Writer,Director,Producer,Art Department,Actor
477,689,4.0,1141815851,1,,,,,5958,2.85,1.03,444,214,638,40,598,30,,,3.40,0.75,Producer,Director,Writer,Actor,Cinematographer
477,6955,2.0,833267590,0,,,,,5958,2.85,1.03,325,660,650,679,576,12,,,3.58,0.90,Writer,Director,Producer,Animation Department,Art Department
477,733,4.0,866082730,1,,,,,5958,2.85,1.03,238,330,372,376,479,12,,,3.92,0.90,Producer,Writer,Director,Additional Crew,
477,7629,4.0,836240449,1,,,,,5958,2.85,1.03,403,508,92,465,694,70,,,4.01,0.86,Writer,Director,Producer,Actor,Animation Department
477,8023,4.0,846055710,1,,,,,5958,2.85,1.03,97,347,555,659,694,13,,,3.54,0.88,Producer,Writer,Director,Actor,Cinematographer
477,8129,3.0,849242110,0,,,,,5958,2.85,1.03,150,650,140,92,347,22,,,3.50,0.67,Writer,Producer,Director,Actor,Cinematographer
477,8416,3.0,1234399340,0,,,,,5958,2.85,1.03,465,92,139,638,40,19,,,4.34,0.69,Producer,Director,Writer,Additional Crew,Actor
477,8660,2.0,953304999,0,,,,,5958,2.85,1.03,250,426,473,586,181,54,,,3.57,1.13,Director,Writer,Producer,Actor,Additional Crew
